 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0   10260 23.750    1       0       90       0    38       6b 00000000
     0   10296 23.833    2       0       80       1    28        0 00000000
     0   10308 23.861    1       0       80       0    38        0 00000000
     0   10320 23.889    1       0       90       0    3e       6b 00000000
     0   10320 23.889    2       0       90       1    2c       6b 00000000
     0   10368 24.000    1       0       80       0    3e        0 00000000
     0   10380 24.028    1       0       90       0    3b       6b 00000000
     0   10416 24.111    2       0       80       1    2c        0 00000000
     0   10428 24.139    1       0       80       0    3b        0 00000000
     0   10440 24.167    1       0       90       0    38       6b 00000000
     0   10440 24.167    2       0       90       1    2f       6b 00000000
     0   10488 24.278    1       0       80       0    38        0 00000000
     0   10500 24.306    1       0       90       0    3b       6b 00000000
     0   10536 24.389    2       0       80       1    2f        0 00000000
     0   10548 24.417    1       0       80       0    3b        0 00000000
     0   10560 24.444    1       0       90       0    34       6b 00000000
     0   10560 24.444    2       0       90       1    2c       6b 00000000
     0   10608 24.556    1       0       80       0    34        0 00000000
     0   10620 24.583    1       0       90       0    3e       6b 00000000
     0   10656 24.667    2       0       80       1    2c        0 00000000
     0   10668 24.694    1       0       80       0    3e        0 00000000
     0   10680 24.722    1       0       90       0    3c       6b 00000000
     0   10680 24.722    2       0       90       1    28       6b 00000000
     0   10728 24.833    1       0       80       0    3c        0 00000000
     0   10740 24.861    1       0       90       0    3b       6b 00000000
     0   10776 24.944    2       0       80       1    28        0 00000000
     0   10788 24.972    1       0       80       0    3b        0 00000000
     0   10800 25.000    1       0       90       0    3c       6b 00000000
     0   10800 25.000    2       0       90       1    2d       6b 00000000
     0   10848 25.111    1       0       80       0    3c        0 00000000
     0   10860 25.139    1       0       90       0    39       6b 00000000
     0   10896 25.222    2       0       80       1    2d        0 00000000
     0   10908 25.250    1       0       80       0    39        0 00000000
     0   10920 25.278    1       0       90       0    3d       6b 00000000
     0   10920 25.278    2       0       90       1    2d       6b 00000000
     0   10968 25.389    1       0       80       0    3d        0 00000000
     0   10980 25.417    1       0       90       0    40       6b 00000000
     0   11016 25.500    2       0       80       1    2d        0 00000000
     0   11028 25.528    1       0       80       0    40        0 00000000
     0   11040 25.556    1       0       90       0    43       6b 00000000
     0   11040 25.556    2       0       90       1    31       6b 00000000
     0   11088 25.667    1       0       80       0    43        0 00000000
     0   11100 25.694    1       0       90       0    40       6b 00000000
     0   11136 25.778    2       0       80       1    31        0 00000000
     0   11148 25.806    1       0       80       0    40        0 00000000
     0   11160 25.833    1       0       90       0    3d       6b 00000000
     0   11160 25.833    2       0       90       1    34       6b 00000000
     0   11208 25.944    1       0       80       0    3d        0 00000000
     0   11220 25.972    1       0       90       0    40       6b 00000000
     0   11256 26.056    2       0       80       1    34        0 00000000
     0   11268 26.083    1       0       80       0    40        0 00000000
     0   11280 26.111    1       0       90       0    39       6b 00000000
     0   11280 26.111    2       0       90       1    31       6b 00000000
     0   11328 26.222    1       0       80       0    39        0 00000000
     0   11340 26.250    1       0       90       0    43       6b 00000000
     0   11376 26.333    2       0       80       1    31        0 00000000
     0   11388 26.361    1       0       80       0    43        0 00000000
     0   11400 26.389    1       0       90       0    41       6b 00000000
     0   11400 26.389    2       0       90       1    2d       6b 00000000
     0   11448 26.500    1       0       80       0    41        0 00000000
     0   11460 26.528    1       0       90       0    40       6b 00000000
     0   11496 26.611    2       0       80       1    2d        0 00000000
     0   11508 26.639    1       0       80       0    40        0 00000000
     0   11520 26.667    1       0       90       0    41       6b 00000000
     0   11520 26.667    2       0       90       1    32       6b 00000000
     0   11568 26.778    1       0       80       0    41        0 00000000
     0   11580 26.806    1       0       90       0    39       6b 00000000
     0   11616 26.889    2       0       80       1    32        0 00000000
     0   11628 26.917    1       0       80       0    39        0 00000000
     0   11640 26.944    1       0       90       0    3e       6b 00000000
     0   11640 26.944    2       0       90       1    35       6b 00000000
     0   11688 27.056    1       0       80       0    3e        0 00000000
     0   11688 27.056    2       0       80       1    35        0 00000000
     0   11700 27.083    1       0       90       0    41       6b 00000000
     0   11700 27.083    2       0       90       1    34       6b 00000000
     0   11748 27.194    1       0       80       0    41        0 00000000
     0   11748 27.194    2       0       80       1    34        0 00000000
     0   11760 27.222    1       0       90       0    45       6b 00000000
     0   11760 27.222    2       0       90       1    33       6b 00000000
     0   11808 27.333    1       0       80       0    45        0 00000000
     0   11820 27.361    1       0       90       0    42       6b 00000000
     0   11856 27.444    2       0       80       1    33        0 00000000
     0   11868 27.472    1       0       80       0    42        0 00000000
